species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
ABA skate complex,2012,CGOA,CG0,113,17,233.531017,235.1566455,1.625628524,91.66132889,119.8292147,542.9393755,1833.476938,1236.781127,2907.789665
ABA skate complex,2012,CGOA,CG100,185,66,594.9363212,595.2486421,0.31232095,119.5041829,411.2514497,944.2149475,1833.476938,1236.781127,2907.789665
ABA skate complex,2012,CGOA,CG200,79,47,920.7040331,916.6691204,-4.034912629,125.0606137,700.0041706,1196.382735,1833.476938,1236.781127,2907.789665
ABA skate complex,2012,CGOA,CG300500,10,3,87.05706564,86.40252988,-0.654535765,51.20205767,5.696291515,224.2526072,1833.476938,1236.781127,2907.789665
ABA skate complex,2012,EY/SE,EY/SE0,18,0,0,0,0,0,0,0,32.48877657,2.157805126,129.6952711
ABA skate complex,2012,EY/SE,EY/SE100,65,3,12.95179545,12.79845866,-0.15333679,7.917489489,2.157805126,43.08344301,32.48877657,2.157805126,129.6952711
ABA skate complex,2012,EY/SE,EY/SE200,21,2,9.021497464,8.999032986,-0.022464478,6.412432726,0,33.17859828,32.48877657,2.157805126,129.6952711
ABA skate complex,2012,EY/SE,EY/SE300500,11,1,10.81400811,10.69128493,-0.122723184,10.24103813,0,53.43322985,32.48877657,2.157805126,129.6952711
ABA skate complex,2012,WGOA,WG0,65,23,267.3182485,268.7501088,1.43186037,54.7095723,182.6821712,395.8175908,582.1682207,386.6977869,901.8880903
ABA skate complex,2012,WGOA,WG100,48,34,261.393576,262.2293579,0.835781878,43.11480957,192.393937,365.501143,582.1682207,386.6977869,901.8880903
ABA skate complex,2012,WGOA,WG200,6,3,35.32112782,35.58623284,0.265105015,16.72092288,11.6216787,75.67192059,582.1682207,386.6977869,901.8880903
ABA skate complex,2012,WGOA,WG300500,6,1,15.84967364,15.60252111,-0.24715253,14.60630099,0,64.8974359,582.1682207,386.6977869,901.8880903
ABA skate complex,2012,WY,WY0,19,3,32.9903136,33.19944192,0.209128317,17.29005647,10.9200731,77.10257385,98.93147086,29.81933175,228.4721943
ABA skate complex,2012,WY,WY100,39,5,66.08784509,65.73202894,-0.355816147,29.4819101,18.89925865,151.3696205,98.93147086,29.81933175,228.4721943
ABA skate complex,2012,WY,WY200,12,0,0,0,0,0,0,0,98.93147086,29.81933175,228.4721943
ABA skate complex,2012,WY,WY300500,3,0,0,0,0,0,0,0,98.93147086,29.81933175,228.4721943
ABA skate complex,2013,CGOA,CG0,116,28,211.0764618,211.6238301,0.547368316,48.28837739,136.948818,337.1510541,1287.774429,879.4157641,1979.378672
ABA skate complex,2013,CGOA,CG100,179,87,665.5620175,664.7899089,-0.772108634,109.27662,507.7162494,983.3810446,1287.774429,879.4157641,1979.378672
ABA skate complex,2013,CGOA,CG200,77,44,310.2433293,311.4449232,1.201593932,49.07052643,227.1590824,421.5216257,1287.774429,879.4157641,1979.378672
ABA skate complex,2013,CGOA,CG300500,9,3,98.74501686,99.91576678,1.170749913,57.52644586,7.591614307,237.324948,1287.774429,879.4157641,1979.378672
ABA skate complex,2013,EY/SE,EY/SE0,18,0,0,0,0,0,0,0,24.55241527,4.753819206,61.04468839
ABA skate complex,2013,EY/SE,EY/SE100,70,5,6.627726646,6.577163702,-0.050562944,2.966655205,2.637585562,14.60574076,24.55241527,4.753819206,61.04468839
ABA skate complex,2013,EY/SE,EY/SE200,20,4,8.074563917,8.065376336,-0.009187581,3.849448353,2.116233644,16.97446169,24.55241527,4.753819206,61.04468839
ABA skate complex,2013,EY/SE,EY/SE300500,8,2,9.833145246,9.909875227,0.076729982,6.492323735,0,29.46448594,24.55241527,4.753819206,61.04468839
ABA skate complex,2013,WGOA,WG0,65,32,438.6657714,443.8528952,5.187123818,85.67737502,297.106273,628.2178643,782.55065,538.5196165,1078.759879
ABA skate complex,2013,WGOA,WG100,50,37,321.3125509,321.6900057,0.377454822,47.98140796,234.7458793,419.4174439,782.55065,538.5196165,1078.759879
ABA skate complex,2013,WGOA,WG200,7,4,17.07315633,17.00774914,-0.06540719,6.405101785,6.667464115,31.12457043,782.55065,538.5196165,1078.759879
ABA skate complex,2013,WGOA,WG300500,4,0,0,0,0,0,0,0,782.55065,538.5196165,1078.759879
ABA skate complex,2013,WY,WY0,19,6,80.28216076,80.22665494,-0.055505815,31.74161671,29.22982456,160.5613041,168.9030129,62.20148463,346.6868415
ABA skate complex,2013,WY,WY100,37,7,79.45905147,79.84832913,0.389277654,31.07611349,32.97166007,164.3705325,168.9030129,62.20148463,346.6868415
ABA skate complex,2013,WY,WY200,10,2,8.665959985,8.828028856,0.162068871,5.687282352,0,21.75500486,168.9030129,62.20148463,346.6868415
ABA skate complex,2013,WY,WY300500,3,0,0,0,0,0,0,0,168.9030129,62.20148463,346.6868415
ABA skate complex,2014,CGOA,CG0,122,37,204.094931,203.7394464,-0.355484652,35.96654659,147.3118214,294.699989,1597.854899,1106.462295,2449.45454
ABA skate complex,2014,CGOA,CG100,177,76,458.1942461,457.9031099,-0.291136248,86.49853047,332.4300161,713.6836489,1597.854899,1106.462295,2449.45454
ABA skate complex,2014,CGOA,CG200,73,53,883.8106438,878.7003489,-5.1102949,150.0014477,626.7204578,1213.800628,1597.854899,1106.462295,2449.45454
ABA skate complex,2014,CGOA,CG300500,11,1,55.84059391,57.51199342,1.671399504,54.42011055,0,227.2702743,1597.854899,1106.462295,2449.45454
ABA skate complex,2014,EY/SE,EY/SE0,14,1,3.329124328,3.46497696,0.135852632,3.304069158,0,16.72197755,11.16991488,1.145078821,46.51220657
ABA skate complex,2014,EY/SE,EY/SE100,70,3,4.592681959,4.541951285,-0.050730674,2.810845739,1.145078821,16.9859557,11.16991488,1.145078821,46.51220657
ABA skate complex,2014,EY/SE,EY/SE200,21,0,0,0,0,0,0,0,11.16991488,1.145078821,46.51220657
ABA skate complex,2014,EY/SE,EY/SE300500,7,1,3.176184627,3.162986633,-0.013197994,2.897489621,0,12.80427331,11.16991488,1.145078821,46.51220657
ABA skate complex,2014,WGOA,WG0,65,31,227.4452792,228.0518548,0.606575568,38.28812521,163.2265296,314.1096117,542.2176947,365.8134479,802.9159393
ABA skate complex,2014,WGOA,WG100,53,39,277.3446618,278.2241997,0.879537971,47.03081837,200.0914585,391.2574623,542.2176947,365.8134479,802.9159393
ABA skate complex,2014,WGOA,WG200,7,3,32.20811769,32.31212698,0.104009296,18.06622009,2.495459725,83.03670455,542.2176947,365.8134479,802.9159393
ABA skate complex,2014,WGOA,WG300500,5,1,3.68832153,3.629513266,-0.058808264,3.360016175,0,14.51216073,542.2176947,365.8134479,802.9159393
ABA skate complex,2014,WY,WY0,19,1,19.11823009,17.9648854,-1.153344691,17.89027257,0,95.58185163,67.51498068,17.16708334,229.0663295
ABA skate complex,2014,WY,WY100,37,5,45.9505134,46.21771148,0.267198079,21.96699629,17.16708334,116.4767818,67.51498068,17.16708334,229.0663295
ABA skate complex,2014,WY,WY200,11,1,3.406552175,3.33238379,-0.074168385,3.201534762,0,17.00769605,67.51498068,17.16708334,229.0663295
ABA skate complex,2014,WY,WY300500,3,0,0,0,0,0,0,0,67.51498068,17.16708334,229.0663295
ABA skate complex,2015,CGOA,CG0,118,32,146.7317816,147.5434615,0.811679952,37.58630599,96.06384373,263.7244542,737.5995521,509.2986624,1170.199254
ABA skate complex,2015,CGOA,CG100,180,81,334.2370428,335.8780187,1.640975888,50.9185596,254.7098748,462.1185458,737.5995521,509.2986624,1170.199254
ABA skate complex,2015,CGOA,CG200,78,41,253.6654023,254.178072,0.512669684,66.40709824,158.5249438,444.3562545,737.5995521,509.2986624,1170.199254
ABA skate complex,2015,CGOA,CG300500,9,0,0,0,0,0,0,0,737.5995521,509.2986624,1170.199254
ABA skate complex,2015,EY/SE,EY/SE0,13,0,0,0,0,0,0,0,10.85229138,5.473363893,22.44257994
ABA skate complex,2015,EY/SE,EY/SE100,70,14,7.049133285,7.0359526,-0.013180685,2.038552384,4.082705641,12.49932535,10.85229138,5.473363893,22.44257994
ABA skate complex,2015,EY/SE,EY/SE200,20,4,3.819477336,3.81633878,-0.003138556,1.946560699,1.390658253,9.943254589,10.85229138,5.473363893,22.44257994
ABA skate complex,2015,EY/SE,EY/SE300500,6,0,0,0,0,0,0,0,10.85229138,5.473363893,22.44257994
ABA skate complex,2015,WGOA,WG0,67,34,295.1286074,296.3312933,1.202685907,57.3665865,201.8462298,434.210402,482.6043149,310.1244879,724.6444418
ABA skate complex,2015,WGOA,WG100,44,20,142.014163,141.3165727,-0.697590354,34.62386369,86.05152764,225.9619138,482.6043149,310.1244879,724.6444418
ABA skate complex,2015,WGOA,WG200,7,7,44.50973633,44.95644893,0.446712604,10.7402767,22.22673045,64.47212602,482.6043149,310.1244879,724.6444418
ABA skate complex,2015,WGOA,WG300500,5,0,0,0,0,0,0,0,482.6043149,310.1244879,724.6444418
ABA skate complex,2015,WY,WY0,19,3,18.89254139,19.01885603,0.126314648,10.02461624,6.253388514,50.35707915,56.28628722,17.61973321,152.8979878
ABA skate complex,2015,WY,WY100,37,5,37.43641999,37.26743119,-0.168988805,18.63887455,11.36634469,102.5409086,56.28628722,17.61973321,152.8979878
ABA skate complex,2015,WY,WY200,10,0,0,0,0,0,0,0,56.28628722,17.61973321,152.8979878
ABA skate complex,2015,WY,WY300500,1,0,0,0,0,0,0,0,56.28628722,17.61973321,152.8979878
ABA skate complex,2016,CGOA,CG0,122,19,110.0731695,109.1482702,-0.924899358,27.26956049,66.55937828,180.409713,565.5766979,394.577484,860.7434969
ABA skate complex,2016,CGOA,CG100,178,59,270.1021397,269.348334,-0.753805652,36.10406955,209.7544883,355.1912115,565.5766979,394.577484,860.7434969
ABA skate complex,2016,CGOA,CG200,74,32,175.325246,176.1104418,0.785195801,34.06648381,118.2636174,255.7279981,565.5766979,394.577484,860.7434969
ABA skate complex,2016,CGOA,CG300500,10,1,11.07695226,10.96965188,-0.107300385,10.7252943,0,69.41457432,565.5766979,394.577484,860.7434969
ABA skate complex,2016,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,23.08343558,8.247851576,53.31643801
ABA skate complex,2016,EY/SE,EY/SE100,66,4,8.316728065,8.495528068,0.178800002,4.199070602,2.728866017,20.20477694,23.08343558,8.247851576,53.31643801
ABA skate complex,2016,EY/SE,EY/SE200,23,5,14.71818934,14.58790752,-0.130281821,6.638577747,5.518985559,33.11166107,23.08343558,8.247851576,53.31643801
ABA skate complex,2016,EY/SE,EY/SE300500,9,0,0,0,0,0,0,0,23.08343558,8.247851576,53.31643801
ABA skate complex,2016,WGOA,WG0,66,19,154.9900331,155.5671903,0.57715715,42.81173125,94.72456404,276.54655,278.4952794,158.3510611,489.8305073
ABA skate complex,2016,WGOA,WG100,49,19,103.0265244,102.6029363,-0.423588108,24.16697589,63.62649709,164.7113005,278.4952794,158.3510611,489.8305073
ABA skate complex,2016,WGOA,WG200,6,2,20.22911827,20.3251528,0.096034535,11.80174086,0,48.57265685,278.4952794,158.3510611,489.8305073
ABA skate complex,2016,WGOA,WG300500,5,0,0,0,0,0,0,0,278.4952794,158.3510611,489.8305073
ABA skate complex,2016,WY,WY0,19,0,0,0,0,0,0,0,6.60002797,0,33.58084256
ABA skate complex,2016,WY,WY100,39,1,6.276271073,6.60002797,0.323756897,6.291611676,0,33.58084256,6.60002797,0,33.58084256
ABA skate complex,2016,WY,WY200,8,0,0,0,0,0,0,0,6.60002797,0,33.58084256
ABA skate complex,2016,WY,WY300500,2,0,0,0,0,0,0,0,6.60002797,0,33.58084256
ABA skate complex,2017,CGOA,CG0,122,19,125.3399516,126.1800121,0.84006049,35.92421056,75.67747814,225.4464074,317.3365917,194.9938401,533.6530391
ABA skate complex,2017,CGOA,CG100,183,30,117.6880116,117.8629623,0.17495067,25.29915975,76.98031441,175.6575558,317.3365917,194.9938401,533.6530391
ABA skate complex,2017,CGOA,CG200,73,21,67.68615176,68.18278639,0.496634623,16.40562465,42.33604753,109.9970535,317.3365917,194.9938401,533.6530391
ABA skate complex,2017,CGOA,CG300500,11,1,5.21936355,5.110830908,-0.108532641,4.93673821,0,22.55202244,317.3365917,194.9938401,533.6530391
ABA skate complex,2017,EY/SE,EY/SE0,15,0,0,0,0,0,0,0,19.82680668,3.32016902,64.72882771
ABA skate complex,2017,EY/SE,EY/SE100,67,5,9.959756765,9.668920974,-0.290835791,4.520769542,3.32016902,23.23959587,19.82680668,3.32016902,64.72882771
ABA skate complex,2017,EY/SE,EY/SE200,22,1,4.592537498,4.520276095,-0.072261404,4.402226345,0,23.06785477,19.82680668,3.32016902,64.72882771
ABA skate complex,2017,EY/SE,EY/SE300500,11,2,5.729211324,5.637609613,-0.09160171,3.736691378,0,18.42137707,19.82680668,3.32016902,64.72882771
ABA skate complex,2017,WGOA,WG0,62,16,129.7031009,128.6168685,-1.086232384,29.83082329,77.84838042,200.9221898,216.1175545,129.0724527,349.1456973
ABA skate complex,2017,WGOA,WG100,49,17,84.18639951,83.28589434,-0.900505176,19.25823942,51.22407229,132.1705944,216.1175545,129.0724527,349.1456973
ABA skate complex,2017,WGOA,WG200,7,1,4.039248697,4.214791703,0.175543006,3.860041749,0,16.05291313,216.1175545,129.0724527,349.1456973
ABA skate complex,2017,WGOA,WG300500,5,0,0,0,0,0,0,0,216.1175545,129.0724527,349.1456973
ABA skate complex,2017,WY,WY0,19,2,17.59326535,17.64746524,0.054199889,11.54625422,0,52.80773302,26.36065761,0,78.83138497
ABA skate complex,2017,WY,WY100,36,0,0,0,0,0,0,0,26.36065761,0,78.83138497
ABA skate complex,2017,WY,WY200,12,2,8.689001876,8.713192369,0.024190493,5.604001648,0,26.02365194,26.36065761,0,78.83138497
ABA skate complex,2017,WY,WY300500,3,0,0,0,0,0,0,0,26.36065761,0,78.83138497
ABA skate complex,2018,CGOA,CG0,119,21,92.99544454,92.81655759,-0.178886951,23.1314926,57.46332995,152.7867632,385.7052295,262.30499,591.7804949
ABA skate complex,2018,CGOA,CG100,179,41,185.9451673,186.000854,0.05568666,35.54391098,133.1586123,286.3751022,385.7052295,262.30499,591.7804949
ABA skate complex,2018,CGOA,CG200,75,28,104.9477621,105.9136456,0.9658835,19.75327134,71.68304775,148.6788623,385.7052295,262.30499,591.7804949
ABA skate complex,2018,CGOA,CG300500,7,1,0.972630627,0.974172308,0.001541681,0.89981634,0,3.93976722,385.7052295,262.30499,591.7804949
ABA skate complex,2018,EY/SE,EY/SE0,18,0,0,0,0,0,0,0,12.89765296,1.633149494,43.44256621
ABA skate complex,2018,EY/SE,EY/SE100,66,2,2.426213854,2.464023536,0.037809681,1.757160838,0,8.565241046,12.89765296,1.633149494,43.44256621
ABA skate complex,2018,EY/SE,EY/SE200,18,5,8.111897366,8.099146978,-0.012750387,4.502219156,1.633149494,23.26785966,12.89765296,1.633149494,43.44256621
ABA skate complex,2018,EY/SE,EY/SE300500,10,1,2.315441833,2.334482444,0.019040611,2.175318752,0,11.60946551,12.89765296,1.633149494,43.44256621
ABA skate complex,2018,WGOA,WG0,63,17,113.349941,113.6963771,0.346436082,27.90867176,68.01687653,181.2019385,240.9142582,142.9482988,410.9320715
ABA skate complex,2018,WGOA,WG100,51,22,128.0148426,127.2178811,-0.796961528,36.23639336,74.93142224,229.7301331,240.9142582,142.9482988,410.9320715
ABA skate complex,2018,WGOA,WG200,5,0,0,0,0,0,0,0,240.9142582,142.9482988,410.9320715
ABA skate complex,2018,WGOA,WG300500,4,0,0,0,0,0,0,0,240.9142582,142.9482988,410.9320715
ABA skate complex,2018,WY,WY0,19,1,6.337752249,6.253636847,-0.084115402,6.227059235,0,37.88284157,16.91024965,0,74.66828313
ABA skate complex,2018,WY,WY100,40,2,10.50775152,10.65661281,0.148861281,7.13158663,0,36.78544156,16.91024965,0,74.66828313
ABA skate complex,2018,WY,WY200,9,0,0,0,0,0,0,0,16.91024965,0,74.66828313
ABA skate complex,2018,WY,WY300500,3,0,0,0,0,0,0,0,16.91024965,0,74.66828313
ABA skate complex,2019,CGOA,CG0,163,11,51.21061286,51.51464713,0.304034263,18.07187251,25.5822146,105.3299159,313.5949263,205.2686413,493.830271
ABA skate complex,2019,CGOA,CG100,179,38,155.727037,155.4700028,-0.25703422,25.03690679,110.2986258,212.1549234,313.5949263,205.2686413,493.830271
ABA skate complex,2019,CGOA,CG200,75,26,102.6791109,102.1756652,-0.503445621,20.31596057,69.38780088,153.4625638,313.5949263,205.2686413,493.830271
ABA skate complex,2019,CGOA,CG300500,14,1,4.579202285,4.43461116,-0.144591125,4.448723267,0,22.88286797,313.5949263,205.2686413,493.830271
ABA skate complex,2019,EY/SE,EY/SE0,16,0,0,0,0,0,0,0,10.82048668,1.191359189,33.72686187
ABA skate complex,2019,EY/SE,EY/SE100,66,3,10.83820464,10.82048668,-0.017717952,7.011765981,1.191359189,33.72686187,10.82048668,1.191359189,33.72686187
ABA skate complex,2019,EY/SE,EY/SE200,22,0,0,0,0,0,0,0,10.82048668,1.191359189,33.72686187
ABA skate complex,2019,EY/SE,EY/SE300500,9,0,0,0,0,0,0,0,10.82048668,1.191359189,33.72686187
ABA skate complex,2019,WGOA,WG0,93,19,118.5678668,118.2115491,-0.356317765,41.29483975,67.29944387,282.5955636,170.7303383,100.6374073,369.2619035
ABA skate complex,2019,WGOA,WG100,48,19,50.14401106,49.68883867,-0.455172396,10.41215354,33.33796343,75.47087542,170.7303383,100.6374073,369.2619035
ABA skate complex,2019,WGOA,WG200,7,1,2.748419117,2.829950559,0.081531442,2.597704398,0,11.19546448,170.7303383,100.6374073,369.2619035
ABA skate complex,2019,WGOA,WG300500,7,0,0,0,0,0,0,0,170.7303383,100.6374073,369.2619035
ABA skate complex,2019,WY,WY0,32,1,3.740275378,3.770878745,0.030603367,3.62327547,0,22.44995021,18.22127197,0,77.34226599
ABA skate complex,2019,WY,WY100,46,2,9.088085459,9.252030324,0.163944865,6.475426217,0,31.86675668,18.22127197,0,77.34226599
ABA skate complex,2019,WY,WY200,14,1,2.672163283,2.738904658,0.066741376,2.693147337,0,13.36997448,18.22127197,0,77.34226599
ABA skate complex,2019,WY,WY300500,8,1,2.380693455,2.45945824,0.078764785,2.306377011,0,9.655584622,18.22127197,0,77.34226599
ABA skate complex,2020,CGOA,CG0,136,12,45.07215299,45.24083001,0.168677018,12.79305932,24.4598519,77.62602737,154.7952018,86.65236058,261.7642569
ABA skate complex,2020,CGOA,CG100,152,20,97.2470284,97.74724218,0.500213777,23.37196584,59.29101062,156.0084162,154.7952018,86.65236058,261.7642569
ABA skate complex,2020,CGOA,CG200,61,4,11.64584034,11.8071296,0.161289258,5.773847503,2.901498066,28.12981334,154.7952018,86.65236058,261.7642569
ABA skate complex,2020,CGOA,CG300500,11,0,0,0,0,0,0,0,154.7952018,86.65236058,261.7642569
ABA skate complex,2020,EY/SE,EY/SE0,21,0,0,0,0,0,0,0,18.24565385,6.405364453,41.94588287
ABA skate complex,2020,EY/SE,EY/SE100,71,8,10.89369436,10.91454499,0.02085063,3.774117045,4.99188994,21.45837464,18.24565385,6.405364453,41.94588287
ABA skate complex,2020,EY/SE,EY/SE200,21,2,3.052690317,3.030511353,-0.022178963,1.951902644,0,9.14785287,18.24565385,6.405364453,41.94588287
ABA skate complex,2020,EY/SE,EY/SE300500,14,3,4.282065558,4.300597502,0.018531944,2.236327085,1.413474513,11.33965536,18.24565385,6.405364453,41.94588287
ABA skate complex,2020,WY,WY0,28,2,7.464740863,7.404723497,-0.060017366,4.970066948,0,22.40262596,18.15296757,0,59.14546298
ABA skate complex,2020,WY,WY100,43,2,8.595538627,8.551965546,-0.043573082,6.041402152,0,25.90606333,18.15296757,0,59.14546298
ABA skate complex,2020,WY,WY200,15,1,2.165385478,2.196278525,0.030893047,2.143987375,0,10.83677369,18.15296757,0,59.14546298
ABA skate complex,2020,WY,WY300500,7,0,0,0,0,0,0,0,18.15296757,0,59.14546298
ABA skate complex,2021,CGOA,CG0,147,20,85.28541124,85.40072053,0.11530929,19.87454052,52.0338525,133.0550924,251.6599352,129.0871178,445.8938227
ABA skate complex,2021,CGOA,CG100,160,22,78.5189172,79.0668872,0.54797,17.70320455,49.66274165,121.2060981,251.6599352,129.0871178,445.8938227
ABA skate complex,2021,CGOA,CG200,66,13,49.7544277,50.1399076,0.385479895,13.59264078,27.39052369,80.87628856,251.6599352,129.0871178,445.8938227
ABA skate complex,2021,CGOA,CG300500,9,2,36.7556122,37.05241987,0.296807669,24.25698983,0,110.7563436,251.6599352,129.0871178,445.8938227
ABA skate complex,2021,EY/SE,EY/SE0,19,0,0,0,0,0,0,0,25.26043757,4.299732905,79.61037134
ABA skate complex,2021,EY/SE,EY/SE100,65,5,14.92651781,14.87316074,-0.053357066,7.769259975,4.299732905,40.44435381,25.26043757,4.299732905,79.61037134
ABA skate complex,2021,EY/SE,EY/SE200,18,2,10.66227984,10.38727683,-0.275003014,7.597481161,0,39.16601753,25.26043757,4.299732905,79.61037134
ABA skate complex,2021,EY/SE,EY/SE300500,11,0,0,0,0,0,0,0,25.26043757,4.299732905,79.61037134
ABA skate complex,2021,WGOA,WG0,35,2,25.73886592,25.46694367,-0.271922245,16.57517049,0,73.80571999,69.17123066,17.52830189,145.9560647
ABA skate complex,2021,WGOA,WG100,18,2,18.38524901,17.62223093,-0.763018078,10.72454439,0,45.98380411,69.17123066,17.52830189,145.9560647
ABA skate complex,2021,WGOA,WG200,2,2,26.16654064,26.08205605,-0.084484593,5.988907451,17.52830189,26.16654064,69.17123066,17.52830189,145.9560647
ABA skate complex,2021,WGOA,WG300500,1,0,0,0,0,0,0,0,69.17123066,17.52830189,145.9560647
ABA skate complex,2021,WY,WY0,27,1,3.889437301,3.852771721,-0.03666558,3.77975313,0,19.51692334,45.34889947,17.39310204,93.11812026
ABA skate complex,2021,WY,WY100,46,8,41.0037215,41.49612775,0.49240625,13.84384509,17.39310204,73.60119692,45.34889947,17.39310204,93.11812026
ABA skate complex,2021,WY,WY200,10,0,0,0,0,0,0,0,45.34889947,17.39310204,93.11812026
ABA skate complex,2021,WY,WY300500,9,0,0,0,0,0,0,0,45.34889947,17.39310204,93.11812026
Longnose skate,1998,CGOA,CG0,124,33,345.8733206,348.0984478,2.225127184,85.61560636,222.1442504,580.9383686,746.0096825,491.557626,1173.627588
Longnose skate,1998,CGOA,CG100,180,49,344.0640159,345.0569309,0.992914971,58.94084689,244.0790788,483.7328444,746.0096825,491.557626,1173.627588
Longnose skate,1998,CGOA,CG200,74,10,53.00812748,52.85430384,-0.153823638,19.27243392,25.3342968,108.9563747,746.0096825,491.557626,1173.627588
Longnose skate,1998,CGOA,CG300500,9,0,0,0,0,0,0,0,746.0096825,491.557626,1173.627588
Longnose skate,1998,EY/SE,EY/SE0,19,0,0,0,0,0,0,0,66.78283244,24.44946211,168.9108186
Longnose skate,1998,EY/SE,EY/SE100,70,1,3.548397268,3.498609787,-0.049787481,3.471547391,0,21.19001777,66.78283244,24.44946211,168.9108186
Longnose skate,1998,EY/SE,EY/SE200,23,8,34.55886824,34.99329096,0.43442272,14.07649938,16.06374425,79.42203672,66.78283244,24.44946211,168.9108186
Longnose skate,1998,EY/SE,EY/SE300500,8,4,28.6804631,28.29093169,-0.389531402,13.6230285,8.385717856,68.29876416,66.78283244,24.44946211,168.9108186
Longnose skate,1998,WGOA,WG0,64,0,0,0,0,0,0,0,0,0,0
Longnose skate,1998,WGOA,WG100,49,0,0,0,0,0,0,0,0,0,0
Longnose skate,1998,WGOA,WG200,8,0,0,0,0,0,0,0,0,0,0
Longnose skate,1998,WGOA,WG300500,5,0,0,0,0,0,0,0,0,0,0
Longnose skate,1998,WY,WY0,19,11,157.1885328,156.0535389,-1.134993947,49.13492178,81.73694391,289.7600509,595.6297551,298.5065131,1094.720642
Longnose skate,1998,WY,WY100,39,14,370.9186556,365.804474,-5.114181601,110.7888562,194.8885996,666.3110711,595.6297551,298.5065131,1094.720642
Longnose skate,1998,WY,WY200,11,6,62.27494809,62.73804142,0.463093324,23.82277484,21.88096964,116.4480659,595.6297551,298.5065131,1094.720642
Longnose skate,1998,WY,WY300500,3,1,11.16491228,11.03370078,-0.131211505,9.025856611,0,22.2014544,595.6297551,298.5065131,1094.720642
Longnose skate,1999,CGOA,CG0,124,44,243.6740456,241.9825668,-1.69147883,36.12763175,186.5693073,335.8058736,640.3228336,470.6746855,934.1712675
Longnose skate,1999,CGOA,CG100,181,58,336.5640974,337.5099836,0.945886179,48.21633684,249.940019,445.6141673,640.3228336,470.6746855,934.1712675
Longnose skate,1999,CGOA,CG200,75,17,61.56520554,60.83028319,-0.73492235,21.72524159,34.16535913,152.7512266,640.3228336,470.6746855,934.1712675
Longnose skate,1999,CGOA,CG300500,9,0,0,0,0,0,0,0,640.3228336,470.6746855,934.1712675
Longnose skate,1999,EY/SE,EY/SE0,18,4,12.29547951,12.57080399,0.275324479,6.265928206,4.541837841,30.69030169,241.8546422,155.5704595,380.1969814
Longnose skate,1999,EY/SE,EY/SE100,68,42,142.1285357,141.6125608,-0.515974905,23.19805549,103.7602401,194.3659596,241.8546422,155.5704595,380.1969814
Longnose skate,1999,EY/SE,EY/SE200,23,15,59.69623045,59.59751598,-0.098714468,12.1992911,37.88838066,85.53739844,241.8546422,155.5704595,380.1969814
Longnose skate,1999,EY/SE,EY/SE300500,9,5,27.60324468,28.07376152,0.470516842,13.80519941,9.380000888,69.60332164,241.8546422,155.5704595,380.1969814
Longnose skate,1999,WGOA,WG0,63,5,33.15015952,33.17641847,0.026258944,15.2912706,9.59720478,79.84981503,77.29249926,29.29425268,172.9771075
Longnose skate,1999,WGOA,WG100,49,9,43.9285569,44.11608079,0.187523898,17.34008823,19.6970479,93.12729245,77.29249926,29.29425268,172.9771075
Longnose skate,1999,WGOA,WG200,7,0,0,0,0,0,0,0,77.29249926,29.29425268,172.9771075
Longnose skate,1999,WGOA,WG300500,3,0,0,0,0,0,0,0,77.29249926,29.29425268,172.9771075
Longnose skate,1999,WY,WY0,19,17,255.1532942,256.1680757,1.014781563,44.97980325,181.8237066,359.3340364,966.3798795,689.9316891,1319.373839
Longnose skate,1999,WY,WY100,39,30,618.3508164,618.1042177,-0.246598688,85.82675467,468.1655374,807.3975738,966.3798795,689.9316891,1319.373839
Longnose skate,1999,WY,WY200,10,8,65.39556784,64.86891164,-0.526656206,17.26621086,35.8185469,105.1917876,966.3798795,689.9316891,1319.373839
Longnose skate,1999,WY,WY300500,4,3,26.95867791,27.23867445,0.279996539,10.88182391,4.123898206,47.45044082,966.3798795,689.9316891,1319.373839
Longnose skate,2000,CGOA,CG0,118,45,352.7372426,352.8978448,0.160602283,54.08346791,260.451064,478.1095748,1364.407397,1066.656287,1780.781237
Longnose skate,2000,CGOA,CG100,174,108,732.607772,733.9767136,1.368941569,76.613295,598.6206014,906.83925,1364.407397,1066.656287,1780.781237
Longnose skate,2000,CGOA,CG200,75,42,278.3980842,277.532839,-0.865245208,45.10492627,207.5846214,395.8324119,1364.407397,1066.656287,1780.781237
Longnose skate,2000,CGOA,CG300500,9,0,0,0,0,0,0,0,1364.407397,1066.656287,1780.781237
Longnose skate,2000,EY/SE,EY/SE0,18,10,78.39119908,78.48577651,0.094577427,23.85153275,41.77760997,136.2950127,357.1267853,224.1510934,623.6102762
Longnose skate,2000,EY/SE,EY/SE100,70,46,190.8777804,191.476232,0.598451659,28.51203727,141.669728,257.2064694,357.1267853,224.1510934,623.6102762
Longnose skate,2000,EY/SE,EY/SE200,17,13,72.96240132,72.19051264,-0.771888676,27.1189598,40.70375541,174.4687405,357.1267853,224.1510934,623.6102762
Longnose skate,2000,EY/SE,EY/SE300500,6,1,14.96231991,14.97426417,0.011944253,13.4015392,0,55.64005366,357.1267853,224.1510934,623.6102762
